year,informed_consent,sex,age,campus,modalidad,regime,career,field_OCDE,school,faculty,semester_admision,years_of_study,current_level,com_grade_point_average,A1,A2,A3,A4,E1,E2,E3,E4,E5,E6,C1,C2,C3,C4,C5,unders_and_accept_inst,unders_items,satisfac_instrument
2023,Sí,Masculino,43,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202220,2,Segundo año,66,5,3,5,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,47,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,65,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,52,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,65,4,3,5,4,4,3,3,5,4,3,4,6,5,5,6,4,4,4
2023,Sí,Femenino,24,PROVIDENCIA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,62,4,4,4,4,4,4,4,3,4,4,3,3,3,2,3,4,4,4
2023,Sí,Femenino,21,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,55,6,6,6,6,6,6,6,6,3,6,1,2,2,4,3,4,4,4
2023,Sí,Femenino,24,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,21,PROVIDENCIA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,48,4,3,5,4,3,4,5,4,5,5,4,5,4,5,4,3,4,3
2023,Sí,Femenino,27,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202210,2,Segundo año,0,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,31,CONCEPCION,Presencial,DIURNO,NUTRICIÓN Y DIETÉTICA,Medical and Health Sciences,NUTRICIÓN Y DIETÉTICA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,67,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,26,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,57,6,3,5,4,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,20,CONCEPCION,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,57,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,21,VIÑA DEL MAR,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,48,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,32,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,3,Tercer año o superior,55,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,35,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,61,5,5,4,4,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,41,VIÑA DEL MAR,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,51,5,5,5,5,5,6,6,5,6,6,5,6,6,5,6,4,3,4
2023,Sí,Masculino,32,VIÑA DEL MAR,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202120,3,Tercer año o superior,55,4,5,6,6,6,6,6,6,6,4,4,6,6,4,6,4,1,2
2023,Sí,Masculino,20,SANTIAGO CENTRO,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,21,VIÑA DEL MAR,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,48,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,20,VIÑA DEL MAR,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,5,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,3,3
2023,Sí,Masculino,24,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202220,2,Segundo año,59,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,30,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,57,6,4,6,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,43,PROVIDENCIA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,51,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4
2023,Sí,Femenino,19,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,49,6,6,5,5,5,5,5,4,5,6,6,6,6,5,5,4,4,4
2023,Sí,Femenino,25,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202210,2,Segundo año,48,6,5,6,6,6,5,5,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,29,VIÑA DEL MAR,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,64,6,2,3,3,6,6,6,6,6,4,5,6,6,6,6,4,4,4
2023,Sí,Femenino,19,VIÑA DEL MAR,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,46,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2023,Sí,Femenino,19,MAIPU,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,51,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
2023,Sí,Masculino,23,MAIPU,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,3,Tercer año o superior,59,6,5,4,6,5,6,5,5,5,3,3,6,4,4,5,3,4,4
2023,Sí,Masculino,40,PROVIDENCIA,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,201220,12,Tercer año o superior,49,6,5,6,6,6,5,6,6,6,6,5,6,6,5,6,3,3,4
2023,Sí,Femenino,26,PROVIDENCIA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,52,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,41,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,2,Segundo año,51,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,27,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202120,3,Tercer año o superior,59,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,36,VIÑA DEL MAR,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202220,2,Segundo año,0,6,6,6,6,5,6,6,6,6,6,5,6,5,5,6,4,4,4
2023,Sí,Femenino,42,VIÑA DEL MAR,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202220,2,Segundo año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,37,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,64,4,4,4,4,6,6,6,6,6,6,5,5,5,6,6,4,4,4
2023,Sí,Masculino,51,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202220,2,Segundo año,6,5,3,4,5,3,4,4,2,4,3,4,5,5,6,6,4,3,3
2023,Sí,Femenino,45,VIÑA DEL MAR,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202110,3,Tercer año o superior,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,34,ONLINE,A distancia,A DISTANCIA,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,58,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,48,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202220,2,Segundo año,57,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,3,4,3
2023,Sí,Masculino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,67,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,46,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,64,3,2,3,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2023,Sí,Masculino,27,LA FLORIDA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,30,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202220,2,Segundo año,61,3,6,2,6,6,6,6,6,6,2,4,6,6,5,5,3,2,2
2023,Sí,Femenino,43,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,64,5,1,5,5,5,5,5,5,5,5,6,6,6,6,6,3,3,3
2023,Sí,Masculino,32,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,53,3,2,2,4,3,3,5,3,3,2,3,3,2,3,6,2,2,1
2023,Sí,Masculino,35,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202120,3,Tercer año o superior,59,6,6,6,6,5,5,6,5,5,5,6,6,6,6,6,4,4,4
2023,Sí,Femenino,44,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,62,6,5,6,5,6,6,6,5,5,6,6,6,6,5,6,3,3,3
2023,Sí,Femenino,17,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2023,Sí,Masculino,37,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,63,5,5,3,4,4,4,4,4,4,4,5,4,4,3,3,3,3,3
2023,Sí,Femenino,41,MAIPU,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202220,2,Segundo año,59,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,4,4,4
2023,Sí,Masculino,43,VIÑA DEL MAR,Presencial,DIURNO,PEDAGOGÍA EN MATEMÁTICA Y ESTADÍSTICA,Social Sciences,PED. EN MATEMÁTICA Y ESTADÍST.,FAC. DE EDUCACIÓN,201310,11,Tercer año o superior,45,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,4,4,4
2023,Sí,Masculino,48,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3
2023,Sí,Femenino,45,LA FLORIDA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202220,2,Segundo año,66,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,37,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,64,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,4,4,2
2023,Sí,Femenino,35,ONLINE,A distancia,A DISTANCIA,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,66,6,6,5,6,4,5,5,5,5,3,6,6,6,5,6,4,3,3
2023,Sí,Femenino,33,LA FLORIDA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202220,2,Segundo año,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,43,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,37,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,56,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,4,4,4
2023,Sí,Femenino,28,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,63,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2023,Sí,Femenino,46,CONCEPCION,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,56,2,2,2,2,2,2,2,3,2,2,3,3,1,1,1,2,2,2
2023,Sí,Femenino,50,PROVIDENCIA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,59,6,6,5,4,3,3,4,5,4,4,4,5,5,3,4,2,2,2
2023,Sí,Femenino,48,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,63,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,3,3,3
2023,Sí,Femenino,46,ONLINE,A distancia,A DISTANCIA,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,59,6,6,6,6,4,4,4,5,4,1,6,6,6,5,6,3,4,3
2023,Sí,Masculino,30,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,62,5,5,4,5,6,5,5,5,5,5,2,2,2,2,2,3,3,3
2023,Sí,Masculino,42,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,66,6,4,5,5,5,6,6,4,5,4,6,6,5,6,6,4,4,2
2023,Sí,Masculino,25,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN  EN INFORMÁTICA,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,3,Tercer año o superior,66,6,6,6,6,6,4,6,6,6,6,6,5,5,5,5,4,4,4
2023,Sí,Femenino,45,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202120,3,Tercer año o superior,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,37,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN  EN INFORMÁTICA,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,58,5,5,5,5,3,4,4,4,5,3,4,4,4,4,4,3,3,3
2023,Sí,Femenino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202220,2,Segundo año,62,6,6,6,6,5,6,6,6,5,5,6,6,5,5,5,4,4,4
2023,Sí,Masculino,42,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,65,6,6,5,5,6,6,6,6,6,6,5,6,6,6,6,4,4,4
2023,Sí,Masculino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,61,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,4,3,2
2023,Sí,Masculino,55,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN  EN INFORMÁTICA,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,57,4,6,4,5,4,4,5,5,4,4,5,6,5,3,5,3,3,3
2023,Sí,Femenino,34,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202220,2,Segundo año,67,5,6,5,5,6,6,6,6,6,6,6,6,6,5,6,4,4,4
2023,Sí,Masculino,40,ONLINE,A distancia,A DISTANCIA,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,61,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,3,3,3
2023,Sí,Masculino,37,ONLINE,A distancia,A DISTANCIA,INGENIERÍA EN CIBERSEGURIDAD,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202220,2,Segundo año,48,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,46,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,65,4,5,5,5,3,2,2,4,2,2,4,6,4,2,4,3,4,2
2023,Sí,Femenino,44,LA FLORIDA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,58,6,4,4,6,5,5,5,6,5,3,6,6,6,5,6,4,4,4
2023,Sí,Masculino,50,VIÑA DEL MAR,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,67,6,6,6,6,4,5,4,4,4,3,6,6,5,4,4,4,4,4
2023,Sí,Masculino,44,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,67,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,3,3
2023,Sí,Femenino,42,VIÑA DEL MAR,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202220,2,Segundo año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,39,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,65,6,5,6,6,6,5,6,6,6,3,6,6,6,6,6,4,3,4
2023,Sí,Masculino,32,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,54,2,1,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2
2023,Sí,Femenino,31,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2023,Sí,Masculino,28,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,64,5,5,3,4,3,2,4,2,3,1,6,6,6,6,6,2,2,2
2023,Sí,Femenino,18,PROVIDENCIA,Presencial,DIURNO,OBSTETRICIA Y PUERICULTURA,Medical and Health Sciences,OBSTETRICIA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,56,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,21,PROVIDENCIA,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,29,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,18,VIÑA DEL MAR,Presencial,DIURNO,FONOAUDIOLOGÍA,Medical and Health Sciences,FONOAUDIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,49,6,4,2,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,20,CONCEPCION,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202210,2,Segundo año,63,4,4,4,4,6,6,6,6,6,6,3,3,3,3,3,4,4,4
2023,Sí,Femenino,34,LA FLORIDA,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,55,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,19,CONCEPCION,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,57,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,4,4,4
2023,Sí,Femenino,20,PROVIDENCIA,Presencial,DIURNO,OBSTETRICIA Y PUERICULTURA,Medical and Health Sciences,OBSTETRICIA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,57,6,6,6,6,5,5,5,5,5,2,5,6,6,5,6,4,4,4
